arm,iteration,split,metric,training_seconds,mean,lower,upper,seeds,blocks
freetimegs-sparse,5000,heldout-camera,dynamic/psnr,136.58270004799124,19.642361572825237,19.447166503736216,19.857159785959904,3,10
freetimegs-sparse,5000,heldout-camera,dynamic/ssim,136.58270004799124,0.6614472613732019,0.6554394857585429,0.667631975154082,3,10
freetimegs-sparse,5000,heldout-camera,dynamic/lpips_alex,136.58270004799124,0.4634488639235496,0.45328744763880974,0.474518851240476,3,10
freetimegs-sparse,5000,heldout-camera,motion_pixels/psnr,136.58270004799124,11.778539804058434,11.452003006785706,12.12883543348979,3,10
freetimegs-sparse,5000,heldout-camera,motion_pixels/mae,136.58270004799124,0.20869118971129255,0.197084571989874,0.21921769567082325,3,10
freetimegs-sparse,5000,heldout-camera,temporal_difference_mae,136.58270004799124,0.009378613152075558,0.009047510181087999,0.009725013607045791,3,10
freetimegs-sparse,5000,temporal-interpolation,full/psnr,136.58270004799124,19.786946124194845,19.64417321092748,19.938592170328786,3,1
freetimegs-sparse,5000,temporal-interpolation,full/ssim,136.58270004799124,0.6558993248144787,0.6523530705769857,0.6579119654496511,3,1
freetimegs-sparse,5000,temporal-interpolation,full/lpips_alex,136.58270004799124,0.46974681589338513,0.4584346367915471,0.48116263031959533,3,1
freetimegs-sparse,5000,temporal-interpolation,dynamic/psnr,136.58270004799124,19.664453137754666,19.499818820108796,19.79375605842047,3,1
freetimegs-sparse,5000,temporal-interpolation,dynamic/ssim,136.58270004799124,0.6573047889603508,0.6546175241470337,0.6597125899791717,3,1
freetimegs-sparse,5000,temporal-interpolation,dynamic/lpips_alex,136.58270004799124,0.46534465591112767,0.45614416023095455,0.47660527884960174,3,1
freetimegs-sparse,5000,temporal-interpolation,motion_pixels/psnr,136.58270004799124,11.55498425398541,11.223820714182771,11.760157628366889,3,1
freetimegs-sparse,5000,temporal-interpolation,motion_pixels/mae,136.58270004799124,0.21570021089580324,0.21099750886360805,0.22451389590899148,3,1
freetimegs-sparse,5000,temporal-interpolation,temporal_difference_mae,136.58270004799124,0.0090101640813777,0.008895036834292113,0.009135602205060423,3,1
freetimegs-sparse,10000,heldout-camera,full/psnr,273.3678377303295,20.801478122586193,20.69665974797398,20.924625168304214,3,10
freetimegs-sparse,10000,heldout-camera,full/ssim,273.3678377303295,0.7036318883299828,0.6988682438110312,0.7079408564815917,3,10
freetimegs-sparse,10000,heldout-camera,full/lpips_alex,273.3678377303295,0.37616102650761607,0.3721084926178059,0.38087676038965596,3,10
freetimegs-sparse,10000,heldout-camera,dynamic/psnr,273.3678377303295,21.218971689940776,21.05752598452784,21.403280088708264,3,10
freetimegs-sparse,10000,heldout-camera,dynamic/ssim,273.3678377303295,0.71290132522583,0.7075110986083745,0.7183131503711143,3,10
freetimegs-sparse,10000,heldout-camera,dynamic/lpips_alex,273.3678377303295,0.37384287133812905,0.36966253923748926,0.37849567779277765,3,10
freetimegs-sparse,10000,heldout-camera,motion_pixels/psnr,273.3678377303295,12.789965237100352,12.459566730570518,13.127107387435858,3,10
freetimegs-sparse,10000,heldout-camera,motion_pixels/mae,273.3678377303295,0.18278171035150687,0.17242473819541432,0.19224992872526248,3,10
freetimegs-sparse,10000,heldout-camera,temporal_difference_mae,273.3678377303295,0.008694350201403722,0.008334543457584609,0.009087314345893292,3,10
freetimegs-sparse,10000,temporal-interpolation,full/psnr,273.3678377303295,21.499406717354617,21.454278849974518,21.5703605556379,3,1
freetimegs-sparse,10000,temporal-interpolation,full/ssim,273.3678377303295,0.7179892620775435,0.7135265326499939,0.7208237473169964,3,1
freetimegs-sparse,10000,temporal-interpolation,full/lpips_alex,273.3678377303295,0.3686574483580059,0.36509513099988294,0.37460151612758635,3,1
freetimegs-sparse,10000,temporal-interpolation,dynamic/psnr,273.3678377303295,21.172194108795473,21.12856655330595,21.254461956753335,3,1
freetimegs-sparse,10000,temporal-interpolation,dynamic/ssim,273.3678377303295,0.7134785644213358,0.709112070798874,0.7164823186397552,3,1
freetimegs-sparse,10000,temporal-interpolation,dynamic/lpips_alex,273.3678377303295,0.37692577938238775,0.37408604164918263,0.3818256549040477,3,1
freetimegs-sparse,10000,temporal-interpolation,motion_pixels/psnr,273.3678377303295,12.265624482729232,12.167371103502305,12.36939292195459,3,1
freetimegs-sparse,10000,temporal-interpolation,motion_pixels/mae,273.3678377303295,0.19686771154403684,0.19493733396132787,0.19907155166069668,3,1
freetimegs-sparse,10000,temporal-interpolation,temporal_difference_mae,273.3678377303295,0.008325732834378465,0.00825863565163066,0.008397749264258892,3,1
freetimegs-sparse,20000,heldout-camera,full/psnr,921.9118472263023,22.43727923607816,22.120779445519833,22.690808485133054,3,10
freetimegs-sparse,20000,heldout-camera,full/ssim,921.9118472263023,0.7523126035928728,0.7487249325290324,0.7552665039574106,3,10
freetimegs-sparse,20000,heldout-camera,full/lpips_alex,921.9118472263023,0.30149700681368513,0.2980678673107177,0.3051650457816819,3,10
freetimegs-sparse,20000,heldout-camera,dynamic/psnr,921.9118472263023,22.69034573633672,22.568235979951414,22.8080413641777,3,10
freetimegs-sparse,20000,heldout-camera,dynamic/ssim,921.9118472263023,0.7584887388348579,0.7548057776143154,0.7616800968994699,3,10
freetimegs-sparse,20000,heldout-camera,dynamic/lpips_alex,921.9118472263023,0.3004745343327523,0.2967938507938137,0.30446571287885316,3,10
freetimegs-sparse,20000,heldout-camera,motion_pixels/psnr,921.9118472263023,13.786970305731568,13.503635107089227,14.115400501744652,3,10
freetimegs-sparse,20000,heldout-camera,motion_pixels/mae,921.9118472263023,0.15792266029864552,0.14912280656707785,0.16536998657012983,3,10
freetimegs-sparse,20000,heldout-camera,temporal_difference_mae,921.9118472263023,0.008279196628330586,0.007955356649355965,0.008636887953660334,3,10
freetimegs-sparse,20000,temporal-interpolation,full/psnr,921.9118472263023,23.243923672822167,22.950381772575316,23.392378894172214,3,1
freetimegs-sparse,20000,temporal-interpolation,full/ssim,921.9118472263023,0.7756800072722965,0.775041838089625,0.7760489809513093,3,1
freetimegs-sparse,20000,temporal-interpolation,full/lpips_alex,921.9118472263023,0.2870210298895836,0.28472087532281876,0.28897536009550095,3,1
freetimegs-sparse,20000,temporal-interpolation,dynamic/psnr,921.9118472263023,22.74833371852107,22.46250887811811,22.895594640062125,3,1
freetimegs-sparse,20000,temporal-interpolation,dynamic/ssim,921.9118472263023,0.7656134661038717,0.7650498155752817,0.765907948811849,3,1
freetimegs-sparse,20000,temporal-interpolation,dynamic/lpips_alex,921.9118472263023,0.30166361570358274,0.29972330033779143,0.30335646828015644,3,1
freetimegs-sparse,20000,temporal-interpolation,motion_pixels/psnr,921.9118472263023,13.116046454623087,13.002089177260602,13.1996918978463,3,1
freetimegs-sparse,20000,temporal-interpolation,motion_pixels/mae,921.9118472263023,0.17447846680879595,0.17304441899061204,0.1768472714225451,3,1
freetimegs-sparse,20000,temporal-interpolation,temporal_difference_mae,921.9118472263023,0.007925150737476846,0.007860444067046047,0.007984113390557468,3,1
freetimegs-sparse,30000,heldout-camera,full/psnr,2087.21502425898,23.019456157112888,22.600102303265796,23.28700664428155,3,10
freetimegs-sparse,30000,heldout-camera,full/ssim,2087.21502425898,0.7721703692277272,0.7689055161153275,0.7749877893850208,3,10
freetimegs-sparse,30000,heldout-camera,full/lpips_alex,2087.21502425898,0.2692976472278436,0.2667213227109363,0.27191444434101386,3,10
freetimegs-sparse,30000,heldout-camera,dynamic/psnr,2087.21502425898,23.265636240232823,23.129747639584934,23.376540751791893,3,10
freetimegs-sparse,30000,heldout-camera,dynamic/ssim,2087.21502425898,0.7776731360952062,0.775001766487956,0.7800105285470684,3,10
freetimegs-sparse,30000,heldout-camera,dynamic/lpips_alex,2087.21502425898,0.26766133576631546,0.26417539143065605,0.2708685037847608,3,10
freetimegs-sparse,30000,heldout-camera,motion_pixels/psnr,2087.21502425898,14.231206467078266,13.892899005881894,14.616778374251384,3,10
freetimegs-sparse,30000,heldout-camera,motion_pixels/mae,2087.21502425898,0.14770984645932914,0.13839002834850303,0.15604055720567703,3,10
freetimegs-sparse,30000,heldout-camera,temporal_difference_mae,2087.21502425898,0.008128548910220466,0.007808691239838178,0.00847553357631356,3,10
freetimegs-sparse,30000,temporal-interpolation,full/psnr,2087.21502425898,23.851534496607897,23.485405439901815,24.035617353888274,3,1
freetimegs-sparse,30000,temporal-interpolation,full/ssim,2087.21502425898,0.7982433960172864,0.797060790459315,0.7993080782890319,3,1
freetimegs-sparse,30000,temporal-interpolation,full/lpips_alex,2087.21502425898,0.2543999976581997,0.2526660152276357,0.2568017386396726,3,1
freetimegs-sparse,30000,temporal-interpolation,dynamic/psnr,2087.21502425898,23.273802942169585,22.924181916580107,23.466631450270665,3,1
freetimegs-sparse,30000,temporal-interpolation,dynamic/ssim,2087.21502425898,0.7861855679088169,0.7852179034550985,0.787297690709432,3,1
freetimegs-sparse,30000,temporal-interpolation,dynamic/lpips_alex,2087.21502425898,0.2711376139521599,0.26954614639282226,0.2738948725660642,3,1
freetimegs-sparse,30000,temporal-interpolation,motion_pixels/psnr,2087.21502425898,13.401964061751164,13.354495968702308,13.473493537798028,3,1
freetimegs-sparse,30000,temporal-interpolation,motion_pixels/mae,2087.21502425898,0.1669344455997149,0.1652868754665057,0.16787822117408116,3,1
freetimegs-sparse,30000,temporal-interpolation,temporal_difference_mae,2087.21502425898,0.007696728554502544,0.007673007110133768,0.0077144102853102,3,1
freetimegs-sparse,50000,heldout-camera,full/psnr,5983.184987956988,23.612838257152003,23.37328795537069,23.793286673022255,3,10
freetimegs-sparse,50000,heldout-camera,full/ssim,5983.184987956988,0.7885102362434068,0.7859144140233595,0.7912136511479813,3,10
freetimegs-sparse,50000,heldout-camera,full/lpips_alex,5983.184987956988,0.2430633041759332,0.24084746682519714,0.24546081385947766,3,10
freetimegs-sparse,50000,heldout-camera,dynamic/psnr,5983.184987956988,23.829676118276293,23.738829270705743,23.918817591504027,3,10
freetimegs-sparse,50000,heldout-camera,dynamic/ssim,5983.184987956988,0.7936146347721419,0.7915518796145916,0.7956882458403708,3,10
freetimegs-sparse,50000,heldout-camera,dynamic/lpips_alex,5983.184987956988,0.24132990226149553,0.237861861254399,0.24453468281713625,3,10
freetimegs-sparse,50000,heldout-camera,motion_pixels/psnr,5983.184987956988,14.64745056021331,14.267468812247525,15.076819663098798,3,10
freetimegs-sparse,50000,heldout-camera,motion_pixels/mae,5983.184987956988,0.13889083692183096,0.12922362274304033,0.14746741329971702,3,10
freetimegs-sparse,50000,heldout-camera,temporal_difference_mae,5983.184987956988,0.008148887580803905,0.007767182978675313,0.008617999170421777,3,10
freetimegs-sparse,50000,temporal-interpolation,full/psnr,5983.184987956988,24.41598499762868,24.01669587490723,24.67532563388168,3,1
freetimegs-sparse,50000,temporal-interpolation,full/ssim,5983.184987956988,0.8167963687578838,0.8158995203177134,0.8179471385478974,3,1
freetimegs-sparse,50000,temporal-interpolation,full/lpips_alex,5983.184987956988,0.22832690179347992,0.22622929334640504,0.23091352283954616,3,1
freetimegs-sparse,50000,temporal-interpolation,dynamic/psnr,5983.184987956988,23.767516273973005,23.37536119847015,24.022649636167937,3,1
freetimegs-sparse,50000,temporal-interpolation,dynamic/ssim,5983.184987956988,0.8034796032640669,0.8026896063486735,0.8042712771892547,3,1
freetimegs-sparse,50000,temporal-interpolation,dynamic/lpips_alex,5983.184987956988,0.24579815093013976,0.24420963088671366,0.24858941127856574,3,1
freetimegs-sparse,50000,temporal-interpolation,motion_pixels/psnr,5983.184987956988,13.750083111130417,13.63037805340275,13.905672846735767,3,1
freetimegs-sparse,50000,temporal-interpolation,motion_pixels/mae,5983.184987956988,0.15857314341598086,0.1553888694445292,0.16067273437976837,3,1
freetimegs-sparse,50000,temporal-interpolation,temporal_difference_mae,5983.184987956988,0.007526645126442115,0.007451067275057236,0.007646496271869789,3,1
stg-full,5000,heldout-camera,full/psnr,223.44364889833378,23.520841090632196,23.41511465454572,23.63968787934341,3,10
stg-full,5000,heldout-camera,full/ssim,223.44364889833378,0.7815884403387705,0.7797735192502536,0.7831303477833669,3,10
stg-full,5000,heldout-camera,full/lpips_alex,223.44364889833378,0.2699273591736952,0.26804001989526055,0.27186107996540765,3,10
stg-full,5000,heldout-camera,dynamic/psnr,223.44364889833378,23.456499034343707,23.335302370791613,23.59995946198514,3,10
stg-full,5000,heldout-camera,dynamic/ssim,223.44364889833378,0.7837840896844863,0.7822903506060441,0.7852611338471371,3,10
stg-full,5000,heldout-camera,dynamic/lpips_alex,223.44364889833378,0.2724407534549634,0.2690916266379257,0.2758644122785578,3,10
stg-full,5000,heldout-camera,motion_pixels/psnr,223.44364889833378,13.74235956306498,13.350911051480908,14.131631880182585,3,10
stg-full,5000,heldout-camera,motion_pixels/mae,223.44364889833378,0.15580598367999,0.14579651510994882,0.16545278664305807,3,10
stg-full,5000,heldout-camera,temporal_difference_mae,223.44364889833378,0.007494245474420797,0.007137327332282437,0.00788889923711152,3,10
stg-full,5000,temporal-interpolation,full/psnr,223.44364889833378,24.504084746141938,24.387396826977838,24.637428331709586,3,1
stg-full,5000,temporal-interpolation,full/ssim,223.44364889833378,0.8180596061547597,0.816493010520935,0.8200304313500723,3,1
stg-full,5000,temporal-interpolation,full/lpips_alex,223.44364889833378,0.2511450582742691,0.24673164755105972,0.25397574563821157,3,1
stg-full,5000,temporal-interpolation,dynamic/psnr,223.44364889833378,23.750024260774737,23.64824562459169,23.874971181637438,3,1
stg-full,5000,temporal-interpolation,dynamic/ssim,223.44364889833378,0.8056341865327624,0.8039521996180218,0.8071829617023468,3,1
stg-full,5000,temporal-interpolation,dynamic/lpips_alex,223.44364889833378,0.2669024658534262,0.26218525469303133,0.2705319340030352,3,1
stg-full,5000,temporal-interpolation,motion_pixels/psnr,223.44364889833378,12.97718981525115,12.792458547414336,13.087847572389732,3,1
stg-full,5000,temporal-interpolation,motion_pixels/mae,223.44364889833378,0.1751845035288069,0.17260205765565237,0.1783719057838122,3,1
stg-full,5000,temporal-interpolation,temporal_difference_mae,223.44364889833378,0.007079842532726212,0.007049040213072052,0.007116722071077675,3,1
stg-full,10000,heldout-camera,full/psnr,449.0307806576796,22.79038783806601,22.287912539997752,23.591575714962758,3,10
stg-full,10000,heldout-camera,full/ssim,449.0307806576796,0.7840009825428328,0.7781860134452582,0.7897902922506131,3,10
stg-full,10000,heldout-camera,full/lpips_alex,449.0307806576796,0.26424492428700125,0.2575461827255785,0.26875701601120333,3,10
stg-full,10000,heldout-camera,dynamic/psnr,449.0307806576796,22.7954872413673,22.29903576215937,23.631282777075963,3,10
stg-full,10000,heldout-camera,dynamic/ssim,449.0307806576796,0.7860879452029863,0.7804031557515263,0.7925049838349222,3,10
stg-full,10000,heldout-camera,dynamic/lpips_alex,449.0307806576796,0.26584504234294093,0.25848266370594497,0.27215606077512106,3,10
stg-full,10000,heldout-camera,motion_pixels/psnr,449.0307806576796,14.318021501466166,13.787586008756575,14.886078834996844,3,10
stg-full,10000,heldout-camera,motion_pixels/mae,449.0307806576796,0.14396883384635048,0.1321426875004545,0.15534216499142348,3,10
stg-full,10000,heldout-camera,temporal_difference_mae,449.0307806576796,0.007517376545971882,0.00717208657116862,0.007897641172647126,3,10
stg-full,10000,temporal-interpolation,full/psnr,449.0307806576796,23.461884102844834,22.87029186058551,24.454398326037445,3,1
stg-full,10000,temporal-interpolation,full/ssim,449.0307806576796,0.816597262620926,0.8122977968056997,0.8238148073355357,3,1
stg-full,10000,temporal-interpolation,full/lpips_alex,449.0307806576796,0.24877303262551628,0.23819831440846126,0.25540448059638343,3,1
stg-full,10000,temporal-interpolation,dynamic/psnr,449.0307806576796,22.93664014260719,22.391840735439235,23.85578235235323,3,1
stg-full,10000,temporal-interpolation,dynamic/ssim,449.0307806576796,0.8041550040245057,0.8000604502360026,0.8118896778424581,3,1
stg-full,10000,temporal-interpolation,dynamic/lpips_alex,449.0307806576796,0.26487020366721686,0.2532947916785876,0.2713207386930784,3,1
stg-full,10000,temporal-interpolation,motion_pixels/psnr,449.0307806576796,13.50961738684242,13.284931110693469,13.870449661843677,3,1
stg-full,10000,temporal-interpolation,motion_pixels/mae,449.0307806576796,0.16119049194786284,0.15316551446914672,0.1664865172902743,3,1
stg-full,10000,temporal-interpolation,temporal_difference_mae,449.0307806576796,0.007129768936687872,0.007102741060468058,0.007171686773654072,3,1
stg-full,20000,heldout-camera,full/psnr,879.690131809349,24.185146081309018,23.979206482617318,24.403512665868185,3,10
stg-full,20000,heldout-camera,full/ssim,879.690131809349,0.7979881658156712,0.7960701362888019,0.79981910182784,3,10
stg-full,20000,heldout-camera,full/lpips_alex,879.690131809349,0.23983337993423146,0.2384420356613894,0.2415649904999882,3,10
stg-full,20000,heldout-camera,dynamic/psnr,879.690131809349,24.21578172088662,24.004472533456838,24.42182976966121,3,10
stg-full,20000,heldout-camera,dynamic/ssim,879.690131809349,0.8006711098551749,0.7992505981773137,0.8021593137582143,3,10
stg-full,20000,heldout-camera,dynamic/lpips_alex,879.690131809349,0.2403646958122651,0.23663974003121258,0.2441231227374325,3,10
stg-full,20000,heldout-camera,motion_pixels/psnr,879.690131809349,14.764647262966575,14.25371480544891,15.31207958965544,3,10
stg-full,20000,heldout-camera,motion_pixels/mae,879.690131809349,0.1337001825248202,0.12311216881436607,0.14422591021098194,3,10
stg-full,20000,heldout-camera,temporal_difference_mae,879.690131809349,0.0075653346750186755,0.007246842472348362,0.007907805300094575,3,10
stg-full,20000,temporal-interpolation,full/psnr,879.690131809349,25.210996671652243,25.087688612516462,25.403570774328333,3,1
stg-full,20000,temporal-interpolation,full/ssim,879.690131809349,0.8356082746717665,0.8346062219142913,0.8367282156149546,3,1
stg-full,20000,temporal-interpolation,full/lpips_alex,879.690131809349,0.22113937589857313,0.21772824505964916,0.22454934815565744,3,1
stg-full,20000,temporal-interpolation,dynamic/psnr,879.690131809349,24.462699871099176,24.33073396866411,24.665842782238517,3,1
stg-full,20000,temporal-interpolation,dynamic/ssim,879.690131809349,0.8228871941566468,0.8215920706590016,0.8242809363206227,3,1
stg-full,20000,temporal-interpolation,dynamic/lpips_alex,879.690131809349,0.23738330860932666,0.23303453614314398,0.2401681331793467,3,1
stg-full,20000,temporal-interpolation,motion_pixels/psnr,879.690131809349,13.74608580598408,13.513175302509389,14.095207915486002,3,1
stg-full,20000,temporal-interpolation,motion_pixels/mae,879.690131809349,0.15481413531634544,0.14695902680357298,0.1597343936562538,3,1
stg-full,20000,temporal-interpolation,temporal_difference_mae,879.690131809349,0.007230319514767163,0.007185254412858436,0.007291102421004325,3,1
stg-full,30000,heldout-camera,full/psnr,1314.2319656093216,24.34282113690075,24.14486888827353,24.507456026212058,3,10
stg-full,30000,heldout-camera,full/ssim,1314.2319656093216,0.8011567869782449,0.7988343130946159,0.803721863252421,3,10
stg-full,30000,heldout-camera,full/lpips_alex,1314.2319656093216,0.23207884773612025,0.230660834826529,0.23360869779251514,3,10
stg-full,30000,heldout-camera,dynamic/psnr,1314.2319656093216,24.399883996611518,24.199118527165446,24.54543675686482,3,10
stg-full,30000,heldout-camera,dynamic/ssim,1314.2319656093216,0.804096124370893,0.8022414475008844,0.8061287953332066,3,10
stg-full,30000,heldout-camera,dynamic/lpips_alex,1314.2319656093216,0.23204646659394104,0.22873576560181877,0.23568816589129468,3,10
stg-full,30000,heldout-camera,motion_pixels/psnr,1314.2319656093216,15.023237811396775,14.5279456314675,15.553617801747764,3,10
stg-full,30000,heldout-camera,motion_pixels/mae,1314.2319656093216,0.12883916527032852,0.11867407973948867,0.13837115802460662,3,10
stg-full,30000,heldout-camera,temporal_difference_mae,1314.2319656093216,0.0076106009653691825,0.0072998829693970025,0.007946638057299425,3,10
stg-full,30000,temporal-interpolation,full/psnr,1314.2319656093216,25.412534250765745,25.252454124724114,25.544986625591253,3,1
stg-full,30000,temporal-interpolation,full/ssim,1314.2319656093216,0.8393004702197181,0.8383337783813477,0.8405425194899241,3,1
stg-full,30000,temporal-interpolation,full/lpips_alex,1314.2319656093216,0.21328902228011026,0.21091686884562175,0.21455344756444295,3,1
stg-full,30000,temporal-interpolation,dynamic/psnr,1314.2319656093216,24.657820772731537,24.497891932583958,24.788489756380955,3,1
stg-full,30000,temporal-interpolation,dynamic/ssim,1314.2319656093216,0.8265686741140154,0.8255755798021952,0.8280074278513591,3,1
stg-full,30000,temporal-interpolation,dynamic/lpips_alex,1314.2319656093216,0.2293691818912824,0.2266372642914454,0.23221546212832134,3,1
stg-full,30000,temporal-interpolation,motion_pixels/psnr,1314.2319656093216,14.006089896722647,13.815713429093302,14.191111008631106,3,1
stg-full,30000,temporal-interpolation,motion_pixels/mae,1314.2319656093216,0.14886726586355103,0.14424469744165738,0.1526693633198738,3,1
stg-full,30000,temporal-interpolation,temporal_difference_mae,1314.2319656093216,0.0072918449877761304,0.007253135985229166,0.007317497783030073,3,1
stg-full,50000,heldout-camera,full/psnr,2190.708631794337,24.42398738902114,24.244961428721354,24.58594475959269,3,10
stg-full,50000,heldout-camera,full/ssim,2190.708631794337,0.8018496747811635,0.7995364868616066,0.8040157919103902,3,10
stg-full,50000,heldout-camera,full/lpips_alex,2190.708631794337,0.22677479845782117,0.224415615402783,0.22929003681056198,3,10
stg-full,50000,heldout-camera,dynamic/psnr,2190.708631794337,24.495187147327563,24.3033877474138,24.670794826456074,3,10
stg-full,50000,heldout-camera,dynamic/ssim,2190.708631794337,0.804748874704043,0.8025584195380409,0.8070006199205916,3,10
stg-full,50000,heldout-camera,dynamic/lpips_alex,2190.708631794337,0.2260677881290515,0.2214961370242139,0.2306707208957523,3,10
stg-full,50000,heldout-camera,motion_pixels/psnr,2190.708631794337,15.20451316243079,14.672024933785359,15.750158069109654,3,10
stg-full,50000,heldout-camera,motion_pixels/mae,2190.708631794337,0.12586255500713983,0.11560955297388137,0.13621805407137919,3,10
stg-full,50000,heldout-camera,temporal_difference_mae,2190.708631794337,0.0077037973331365115,0.007400796361631365,0.008010026684428644,3,10
stg-full,50000,temporal-interpolation,full/psnr,2190.708631794337,25.552778846487247,25.357744028163562,25.702520048341587,3,1
stg-full,50000,temporal-interpolation,full/ssim,2190.708631794337,0.8426589134004381,0.8413827554384867,0.8436147121588388,3,1
